"STATION","NAME","DATE","TAVG","TMAX","TMIN","TSUN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-19",,"92","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-20",,"88","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-21",,"89","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-22",,"82","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-23",,"80","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-24",,"80","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-25",,"87","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-26",,"84","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-27",,"78","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-28",,"81","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-29",,"91","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-30",,"84","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-07-31",,"89","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-01",,"88","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-02",,"83","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-03",,"85","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-04",,"87","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-05",,"81","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-06",,"90","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-07",,"82","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-08",,"82","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-09",,"80","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-10",,"81","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-11",,"76","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-12",,"83","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-13",,"79","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-14",,"82","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-15",,"78","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-16",,"83","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-17",,"84","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-18",,"85","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-19",,"87","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-20",,"75","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-21",,"78","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-22",,"79","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-23",,"78","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-24",,"79","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-25",,"85","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-26",,"80","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-27",,"77","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-28",,"82","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-29",,"78","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-30",,"83","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-08-31",,"85","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-01",,"85","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-02",,"88","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-03",,"79","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-04",,"84","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-05",,"83","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-06",,"81","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-07",,"81","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-08",,"80","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-09",,"75","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-10",,"74","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-11",,"73","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-12",,"71","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-13",,"79","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-14",,"83","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-15",,"85","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-16",,"71","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-17",,"75","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-18",,"76","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-19",,"68","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-20",,"69","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-21",,"77","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-22",,"74","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-23",,"71","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-24",,"72","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-25",,"69","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-26",,"70","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-27",,"71","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-28",,"76","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-29",,"77","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-09-30",,"71","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-01",,"73","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-02",,"65","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-03",,"67","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-04",,"64","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-05",,"66","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-06",,"66","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-07",,"65","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-08",,"65","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-09",,"75","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-10",,"76","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-11",,"73","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-12",,"70","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-13",,"78","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-14",,"68","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-15",,"73","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-16",,"79","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-17",,"61","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-18",,"59","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-19",,"57","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-20",,"62","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-21",,"64","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-22",,"55","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-23",,"54","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-24",,"56","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-25",,"66","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-26",,"63","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-27",,"66","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-28",,"52","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-29",,"47","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-30",,"50","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-10-31",,"62","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-01",,"67","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-02",,"50","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-03",,"58","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-04",,"63","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-05",,"65","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-06",,"65","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-07",,"64","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-08",,"59","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-09",,"58","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-10",,"53","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-11",,"52","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-12",,"49","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-13",,"58","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-14",,"61","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-15",,"64","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-16",,"59","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-17",,"47","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-18",,"42","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-19",,"37","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-20",,"40","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-21",,"39","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-22",,"34","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-23",,"38","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-24",,"52","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-25",,"49","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-26",,"48","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-27",,"45","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-28",,"51","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-29",,"48","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-11-30",,"46","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-01",,"55","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-02",,"46","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-03",,"42","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-04",,"50","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-05",,"43","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-06",,"37","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-07",,"38","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-08",,"30","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-09",,"53","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-10",,"58","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-11",,"44","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-12",,"57","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-13",,"34","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-14",,"48","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-15",,"58","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-16",,"57","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-17",,"44","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-18",,"45","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-19",,"41","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-20",,"32","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-21",,"42","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-22",,"28","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-23",,"32","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-24",,"50","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-25",,"57","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-26",,"43","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-27",,"47","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-28",,"64","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-29",,"49","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-30",,"45","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2008-12-31",,"36","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-01",,"28","16",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-02",,"37","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-03",,"41","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-04",,"44","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-05",,"45","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-06",,"39","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-07",,"40","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-08",,"41","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-09",,"36","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-10",,"32","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-11",,"35","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-12",,"34","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-13",,"40","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-14",,"37","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-15",,"24","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-16",,"19","11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-17",,"23","7",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-18",,"33","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-19",,"32","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-20",,"29","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-21",,"27","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-22",,"37","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-23",,"42","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-24",,"44","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-25",,"29","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-26",,"29","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-27",,"31","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-28",,"42","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-29",,"37","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-30",,"36","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-01-31",,"30","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-01",,"50","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-02",,"53","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-03",,"37","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-04",,"30","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-05",,"24","12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-06",,"30","16",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-07",,"43","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-08",,"61","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-09",,"47","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-10",,"49","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-11",,"62","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-12",,"55","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-13",,"46","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-14",,"43","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-15",,"44","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-16",,"41","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-17",,"42","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-18",,"43","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-19",,"51","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-20",,"35","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-21",,"41","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-22",,"45","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-23",,"36","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-24",,"38","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-25",,"38","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-26",,"47","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-27",,"53","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-02-28",,"52","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-01",,"36","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-02",,"30","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-03",,"27","13",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-04",,"34","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-05",,"38","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-06",,"45","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-07",,"68","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-08",,"66","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-09",,"51","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-10",,"44","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-11",,"56","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-12",,"45","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-13",,"37","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-14",,"47","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-15",,"48","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-16",,"51","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-17",,"49","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-18",,"54","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-19",,"51","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-20",,"46","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-21",,"44","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-22",,"58","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-23",,"45","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-24",,"49","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-25",,"48","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-26",,"47","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-27",,"61","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-28",,"59","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-29",,"54","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-30",,"56","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-03-31",,"58","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-01",,"49","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-02",,"64","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-03",,"60","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-04",,"55","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-05",,"66","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-06",,"53","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-07",,"49","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-08",,"50","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-09",,"59","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-10",,"56","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-11",,"50","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-12",,"50","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-13",,"58","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-14",,"50","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-15",,"56","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-16",,"62","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-17",,"64","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-18",,"78","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-19",,"61","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-20",,"54","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-21",,"55","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-22",,"55","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-23",,"59","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-24",,"64","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-25",,"69","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-26",,"86","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-27",,"75","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-28",,"85","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-29",,"70","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-04-30",,"58","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-05-01",,"67","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-05-02",,"63","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-05-03",,"57","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-05-04",,"56","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-05-05",,"55","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2009-05-06",,"61","50",
